"angle_deg","phi_scatter_rad","mod_f_bempp","theta_body_tmm","phi_body_tmm","theta_scatter_tmm","phi_scatter_tmm","mod_f_tmm","sigma_scat_dB","delta_amp_db"
324,5.65486677646163,0.0223054856215794,0,0,0.628318530717959,3.14159265358979,0.000262501932610599,-71.617349897044,-38.5855835546056
326,5.68977336150151,0.0246175471610348,0,0,0.593411945678072,3.14159265358979,0.00029049615150419,-70.7371923354603,-38.5620879072885
328,5.7246799465414,0.0268494870986137,0,0,0.558505360638185,3.14159265358979,0.000317830178654911,-69.9560973596251,-38.534817236784
330,5.75958653158129,0.0289765440190478,0,0,0.523598775598299,3.14159265358979,0.000344202187035208,-69.2637274904943,-38.5046592243366
332,5.79449311662117,0.0309793620922277,0,0,0.488692190558412,3.14159265358979,0.000369360630309771,-68.6509879467525,-38.472437362616
334,5.82939970166106,0.0328435787622088,0,0,0.453785605518526,3.14159265358979,0.000393101462551508,-68.1099068072987,-38.4389162756368
336,5.86430628670095,0.0345593763096594,0,0,0.418879020478639,3.14159265358979,0.00041526512194638,-67.6334908737004,-38.4048087976862
338,5.89921287174083,0.0361209763149667,0,0,0.383972435438753,3.14159265358979,0.000435732953125661,-67.2155918896732,-38.3707814968505
34,0.593411945678072,0.0246175472578684,0,0,0.593411945678072,1.09497665852124e-16,0.00029049615150419,-70.7371923354603,-38.5620879414546
340,5.93411945678072,0.0375260794342352,0,0,0.349065850398866,3.14159265358979,0.000454422992451062,-66.8507940546556,-38.3374579253745
342,5.96902604182061,0.038775265081626,0,0,0.314159265358979,3.14159265358979,0.000471285184895102,-66.5343242461582,-38.3054197559324
344,6.00393262686049,0.0398713710309816,0,0,0.279252680319093,3.14159265358979,0.000486296181238936,-66.2619828164658,-38.2752062109037
346,6.03883921190038,0.0408188742343165,0,0,0.244346095279206,3.14159265358979,0.000499453903627197,-66.0300917633404,-38.2473122214235
348,6.07374579694027,0.0416232929582674,0,0,0.20943951023932,3.14159265358979,0.000510772080248952,-65.8354570020647,-38.2221857166132
350,6.10865238198015,0.0422906277654233,0,0,0.174532925199433,3.14159265358979,0.000520274945227125,-65.6753417565979,-38.2002243945256
352,6.14355896702004,0.042826855678645,0,0,0.139626340159547,3.14159265358979,0.000527992284026777,-65.5474484822434,-38.1817722809187
354,6.17846555205993,0.0432374885913736,0,0,0.10471975511966,3.14159265358979,0.000533954982397149,-65.4499071336105,-38.1671163422038
356,6.21337213709981,0.0435272039751596,0,0,0.0698131700797739,3.14159265358979,0.000538191211357524,-65.3812679705421,-38.1564833825347
